interface,overload_control,Load,BREAKWATERD_B,RATE_LIMITING,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,PRICE_UPDATE_RATE,LAZY_UPDATE,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,TOKEN_UPDATE_RATE,LOAD_SHEDDING,PRICE_STEP,BREAKWATER_A,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_INITIAL_CREDIT,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,DAGOR_UMAX,BREAKWATERD_A,BREAKWATERD_LOAD_SHEDDING,PRICE_STRATEGY,BREAKWATERD_RTT,BREAKWATER_INITIAL_CREDIT,BREAKWATER_B,DAGOR_ALPHA,INTERCEPT,BREAKWATERD_CLIENT_EXPIRATION,DAGOR_BETA,CHARON_TRACK_PRICE,BREAKWATER_SLO,BREAKWATER_RTT,Throughput,Goodput,99th_percentile,95th_percentile,Median Latency,Throughput std,Goodput std,99th_percentile std,95th_percentile std,Median Latency std,file_count,Request
S_161142529,breakwater,12000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,6692.681127091919,6636.421066383926,335.20363247399973,259.06317194,147.0438057,207.42298137940395,168.19430281361497,50.56468178471275,39.53430665562084,15.45950460986822,5,S_161142529
S_161142529,breakwater,13000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,6871.66826720395,6514.6474941678125,469.34213197666674,361.88150375,161.07748616666666,122.1741487977199,130.55901208924217,129.8139926330667,69.8376274917213,13.77954342558227,3,S_161142529
S_161142529,breakwater,14000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,7013.96176119778,6552.11699220947,475.38254279666654,369.7409634499998,186.0511981666667,283.0382576721701,286.32184705394207,19.226689151308584,19.161374002018785,16.945182129330014,3,S_161142529
S_161142529,breakwater,15000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,7631.379003794533,6345.555581373269,640.3627836033334,533.9071146666666,200.9905268333333,306.00912809910204,290.5473568233372,110.85012737330732,102.92540586165414,9.709278991718964,3,S_161142529
S_161142529,breakwater,16000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,7878.683741148922,6035.721464470651,868.342048395,734.3758622749999,212.41932625,55.17710424124198,637.929801805042,106.21336449499984,132.13546177499992,5.75528624999999,2,S_161142529
S_161142529,breakwaterd,1000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,770.6338051824387,770.6338051824387,73.16836407666666,71.45971035,68.95113333333335,74.30311266336516,74.30311266336516,0.5026256566909001,0.3060219922048373,0.1554520822683167,3,S_161142529
S_161142529,breakwaterd,2000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,1658.3707436607865,1658.3707436607865,73.60465372666665,71.37145503333333,68.2937745,36.26967176168969,36.26967176168969,0.4195106375263266,0.2351768766533337,0.1326015834677957,3,S_161142529
S_161142529,breakwaterd,3000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,2507.3794166692583,2507.3794166692583,78.63283580666666,74.69723043333333,69.36468633333334,34.72112917938357,34.72112917938357,0.5967857481333239,0.246579668535511,0.0612111529725002,3,S_161142529
S_161142529,breakwaterd,4000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,3003.000542404097,3003.000542404097,85.70248331333333,80.15284118333334,71.84984333333334,305.28890514166426,305.28890514166426,0.7954838508246633,0.900634114374062,0.5402770333290975,3,S_161142529
S_161142529,breakwaterd,5000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4108.234336092677,4108.234336092677,108.75173859333334,95.62722978333332,77.8130505,301.23197344213025,301.23197344213025,10.534949774775264,6.83827950961684,2.806741608371913,3,S_161142529
S_161142529,breakwaterd,6000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4927.902060921495,4927.902060921495,147.39596825000004,125.77009628333332,90.94781066666668,85.93856344379267,85.93856344379267,11.426529779677953,9.288782068398604,4.924714543375505,3,S_161142529
S_161142529,breakwaterd,7000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,5262.541293291799,5262.541293291799,186.27328998,151.80955629999997,104.52704566666668,474.0040852462799,474.0040852462799,19.73970392041035,17.361081238196494,11.880495831779964,3,S_161142529
S_161142529,breakwaterd,8000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,2826.9600927801257,2805.676875236335,267.8998063833332,235.2080397333333,171.24363533333334,2194.602677670834,2200.6548831215327,85.16560898710894,75.30278981213976,41.50750092004933,3,S_161142529
S_161142529,breakwaterd,9000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,5986.483641632952,5843.998101446329,413.01186636666654,315.56536993333333,208.42266966666668,64.78983844736074,29.987837979190985,56.35400759185842,20.907167392939414,23.20153232852028,3,S_161142529
S_161142529,breakwaterd,10000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4784.564936790536,4480.06402368819,444.85788070749976,367.308160425,224.646898125,2392.481044257964,2247.7408610848192,42.7189553103039,34.73184977036947,16.715978119821404,5,S_161142529
S_161142529,breakwaterd,11000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4360.4296307742725,4143.187881689141,411.0539464166665,368.65827136666667,235.62528766666665,2312.331494610691,2385.5771071682075,42.75761778639154,50.85204561590356,29.396590105903,3,S_161142529
S_161142529,breakwaterd,12000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4658.433862774453,4296.59511270988,421.4484885619997,351.56408818,237.294993,2322.956128877264,2163.4240741435647,78.3530947159288,59.43111494963153,21.8780293393912,5,S_161142529
S_161142529,breakwaterd,13000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4099.106073494181,3816.26878974325,368.4772720533333,320.5552971833333,208.295173,2889.847027334058,2689.4411939902047,94.47694753367718,72.23622531525962,43.97453831343963,3,S_161142529
S_161142529,breakwaterd,14000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,5284.936775004359,4468.185073876474,510.8262704566666,434.0472809666667,257.1635156666667,1250.8394474822787,1153.6721618686024,57.976558489149866,32.795246298003484,8.793800497355102,3,S_161142529
S_161142529,breakwaterd,15000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,5753.563119185111,5115.735741045869,539.5134010433333,422.69333473333336,247.7971865,180.3630730651993,283.4568369538193,42.66587799882227,26.134816916590378,14.722480437243927,3,S_161142529
S_161142529,breakwaterd,16000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,6049.783127703714,5353.003359476903,590.9013503299997,448.7604348499999,246.61036,16.53054679230081,159.347953233432,23.750045150000343,29.53223255000017,18.690679999999997,2,S_161142529
S_161142529,charon,1000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,997.3453048847504,997.3453048847504,71.47744805,70.12278653333333,68.18168483333334,0.467493648077592,0.467493648077592,0.0489289642518974,0.0895966123063586,0.0602406783830942,3,S_161142529
S_161142529,charon,2000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,1993.460718866334,1993.460718866334,72.70472289666667,70.07769954999999,67.4132445,0.2731711011079014,0.2731711011079014,0.706151693097286,0.2869970992566142,0.1248906347816547,3,S_161142529
S_161142529,charon,3000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,2992.144015252537,2992.144015252537,75.74380343,71.87236856666667,67.70549966666665,0.2199807002444577,0.2199807002444577,0.8008927736990552,0.2538058145622969,0.1530858276944334,3,S_161142529
S_161142529,charon,4000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,3990.7067292923966,3990.7067292923966,82.13836755666665,76.36244445,69.44173066666667,1.2722918624008708,1.2722918624008708,2.78496879216646,1.704176384665712,0.7855390624399614,3,S_161142529
S_161142529,charon,5000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,4988.552701137563,4988.552701137563,95.39901943000002,85.99874266666666,73.69108816666666,2.4797591914159427,2.4797591914159427,1.3912455730594018,1.5249282185927615,0.7506082323674024,3,S_161142529
S_161142529,charon,6000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,5969.105231878236,5969.105231878236,138.27024526666665,118.3758771333333,88.17708066666667,11.914347033233517,11.914347033233517,5.229273163296719,1.3074309755376623,0.584832476052951,3,S_161142529
S_161142529,charon,7000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,6965.182107182791,6965.113576840314,230.11934266333336,187.1998356,122.25200283333334,9.693740416872012,9.648077433769574,17.216383523609956,7.096596714135768,2.4664590457621025,3,S_161142529
S_161142529,charon,8000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,6191.577085435002,6185.130771987394,294.7605948166667,177.8985220666666,95.27225166666666,654.7605318953547,652.8338892333078,10.032718271470358,20.447935495753278,18.784097076666747,3,S_161142529
S_161142529,charon,9000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,6963.654482727819,6914.557202228487,337.4922841433333,246.5048446833333,133.669518,495.4773423847989,513.0311126999896,34.71788073286364,28.228404458053674,29.74135764188568,3,S_161142529
S_161142529,charon,10000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,7002.63725884975,6909.339404421903,362.8451861666667,303.47698196666664,144.89412466666667,606.7370565842451,618.1789636485788,20.11525609033747,9.651455400264688,33.19307858569791,3,S_161142529
S_161142529,charon,11000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,4646.944548253347,4421.916511589183,457.82256329000006,309.21351961666664,81.27979783333333,460.4510120591586,364.6281451021342,44.21593910364342,94.17197791557628,3.135813558782323,3,S_161142529
S_161142529,charon,12000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,6442.642381341107,6184.571668903789,424.325920384,346.7409444,127.7600133,1122.4823872727677,1203.2302157384288,52.20080788172283,39.50086974308525,30.507395284214297,5,S_161142529
S_161142529,charon,13000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,2508.234061888445,2321.306191132857,463.8057585533333,380.53796785,76.15130716666667,1450.9120697852002,1434.9329687343857,27.958888510937687,31.08808166989873,5.592268313819182,3,S_161142529
S_161142529,charon,14000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,3963.452624464352,3667.527542560514,500.0101729633332,397.67205071666666,95.88295866666664,1588.9825840142896,1493.6747617783997,37.08836714230378,17.22970224226545,17.646304162017717,3,S_161142529
S_161142529,charon,15000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,5795.924838734746,5299.554650966363,578.7671282533332,421.5310491166667,119.94491666666666,1130.1780622213394,922.6261546792338,12.230529292129008,64.29740978501297,16.635146899769882,3,S_161142529
S_161142529,charon,16000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,3703.776052735583,3297.9007421463666,509.24615969,433.80567339999976,83.93759025,2063.063296781199,1871.3955860179788,58.64653835999985,24.11452169999984,12.238342250000002,2,S_161142529
S_161142529,dagor,1000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,1000.1222554172546,1000.1222554172546,72.20331818,70.46276786666667,68.36768866666667,0.280655244137573,0.280655244137573,0.4243204865324406,0.0367862207106936,0.0103735960683281,3,S_161142529
S_161142529,dagor,2000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,1996.5920007795771,1996.5920007795771,72.61532250666666,70.48724706666667,67.68573333333335,2.015554403004043,2.015554403004043,0.3757609101532557,0.2965857589946479,0.1631329714932662,3,S_161142529
S_161142529,dagor,3000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2998.681768983852,2998.681768983852,77.13137121000001,73.02827848333332,68.45267266666667,1.3194902608037138,1.3194902608037138,0.5434555038352209,0.6743876280006315,0.3992676798759824,3,S_161142529
S_161142529,dagor,4000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,3989.948441156764,3989.948441156764,86.09608431000001,80.19771320000001,71.48412925000001,4.840150753575017,4.840150753575017,0.0458647099999751,0.3857302000000011,0.8128082500000033,2,S_161142529
S_161142529,dagor,5000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,4912.430922686806,4912.430922686806,113.31249264000002,100.533114125,81.1319925,33.75355968983536,33.75355968983536,4.955768210000006,2.5354242749999862,1.0294844999999953,2,S_161142529
S_161142529,dagor,6000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5319.41109554476,5319.41109554476,160.97061247000002,137.56277111666665,100.14072433333332,49.53815260966558,49.53815260966558,8.65482974081872,4.439277833385053,1.7223356538375598,3,S_161142529
S_161142529,dagor,7000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5444.123449886706,5444.123449886706,203.38873126,171.2676799333333,117.04323866666664,65.83284064719174,65.83284064719174,5.639985909454888,3.306448356065109,2.2658615855146342,3,S_161142529
S_161142529,dagor,8000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5443.307025895594,5437.282632351253,282.4770184866666,230.11609835,139.443339,175.77423625722795,183.94286165751765,20.095594035263613,7.466982936125085,1.4389563312213942,3,S_161142529
S_161142529,dagor,9000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5336.593503248051,5326.412147887536,304.47070654999993,256.208053225,157.579259,83.62993386486778,92.47163933978936,29.51333429000009,22.057634374999974,3.901939999999996,2,S_161142529
S_161142529,dagor,10000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5450.489022234639,5390.453645522293,348.0388316425,287.6192814,181.574934375,109.72497481743054,139.2979823868165,47.07791015526089,23.617751719733317,6.504785751874816,4,S_161142529
S_161142529,dagor,11000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5289.97317809223,5148.693387162741,384.2938789666666,327.84637621666656,198.1003783333333,109.01589554935973,117.2912239141993,20.75548557654761,15.979360793551043,2.33685515619123,3,S_161142529
S_161142529,dagor,12000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5206.291489904041,4845.437665923125,464.42550913333326,373.3005774999999,225.32965766666663,60.33197393152717,262.30823431600663,67.0996128979041,43.29418243928337,11.767255884131076,3,S_161142529
S_161142529,dagor,13000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5017.355791240965,3944.960164990565,511.40507377000006,449.098815125,277.17798225,59.46170870650235,302.9243235479271,43.50348412999995,40.818692125,3.490508250000005,2,S_161142529
S_161142529,dagor,14000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,4998.403554959987,3703.774315764632,568.9094557199999,498.7059772,286.7159835,50.53285171765833,30.725796967429236,82.18627688000005,64.13808599999994,7.136550499999999,2,S_161142529
S_161142529,dagor,15000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5162.9947238144105,3634.596757507891,585.64814191,504.7013731,295.531557,137.5410203144313,53.96432325818989,10.369020949999909,19.47395479999996,6.445985000000007,2,S_161142529
S_161142529,dagor,16000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,5152.498193579559,3562.777647250508,562.512801875,473.498911025,310.2967515,143.03630059051625,322.7235484786888,97.92953347500004,48.06089602499999,10.64418350000004,2,S_161142529
